 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""08:00""";664;0;431;"1,095";0;664;1;665; ; 
"=""08:15""";832;0;148;980;24;832;78;933; ; 
"=""08:30""";847;0;10;856;11;847;225;"1,082"; ; 
"=""08:45""";807;0;10;817;10;807;370;"1,186"; ; 
"=""09:00""";709;0;15;724;13;709;506;"1,229"; ; 
"=""09:15""";673;0;12;685;12;673;640;"1,325"; ; 
"=""09:30""";795;0;24;819;19;795;842;"1,655"; ; 
"=""09:45""";"1,027";0;38;"1,065";35;"1,027";958;"2,020"; ; 
"=""10:00""";790;0;37;827;33;790;930;"1,753"; ; 
"=""10:04"""; ; ; ; ; ; ; ; ; ;"2,670"
"=""10:09"""; ; ; ; ; ; ; ; ; ;960
"=""10:14"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""10:15""";"1,538";0;226;"1,764";217;"1,538";385;"2,140"; ; 
"=""10:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:24"""; ; ; ; ; ; ; ; ; ;360
"=""10:29"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""10:30""";"1,297";0;350;"1,647";362;"1,297";459;"2,119"; ; 
"=""10:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:39"""; ; ; ; ; ; ; ; ; ;990
"=""10:44"""; ; ; ; ; ; ; ; ; ;0
"=""10:45""";"1,336";205;303;"1,843";310;"1,336";0;"1,645"; ; 
"=""10:49"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""10:54"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""10:59"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""11:00""";"1,318";0;225;"1,543";236;"1,318";643;"2,197"; ; 
"=""11:04"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""11:09"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:15""";"1,147";0;153;"1,301";157;"1,147";"1,114";"2,418"; ; 
"=""11:19"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""11:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";728;0;111;838;226;728;"1,705";"2,659"; ; 
"=""11:45""";732;0;46;778;112;732;"1,434";"2,279"; ; 
"=""12:00""";867;0;14;882;13;867;"1,034";"1,914"; ; 
"=""12:04"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""12:14"""; ; ; ; ; ; ; ; ; ;0
"=""12:15""";823;0;28;851;304;823;977;"2,104"; ; 
"=""12:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";"1,504";0;70;"1,574";165;"1,504";538;"2,208"; ; 
"=""12:39"""; ; ; ; ; ; ; ; ; ;"2,460"
"=""12:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,976";0;20;"1,996";81;"1,976";515;"2,572"; ; 
"=""13:00""";"1,410";"1,544";36;"2,990";39;"1,410";0;"1,449"; ; 
"=""13:15""";"1,225";"1,603";102;"2,929";114;"1,225";0;"1,339"; ; 
"=""13:30""";"2,622";247;151;"3,019";153;"2,622";0;"2,775"; ; 
"=""13:44"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""13:45""";"1,692";"1,066";77;"2,834";67;"1,692";0;"1,759"; ; 
"=""13:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:54"""; ; ; ; ; ; ; ; ; ;"2,430"
"=""13:59"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";905;"1,773";39;"2,716";39;905;0;944; ; 
"=""14:15""";"2,036";881;54;"2,972";59;"2,036";0;"2,095"; ; 
"=""14:30""";"1,804";800;49;"2,652";38;"1,804";0;"1,842"; ; 
"=""14:45""";323;"1,316";"1,247";"2,886";30;323;0;353; ; 
"=""15:00""";317;516;"2,011";"2,844";21;317;0;338; ; 
"=""15:15""";434;0;"1,828";"2,262";0;434;0;434; ; 
"=""15:30""";481;0;"1,284";"1,765";0;481;1;482; ; 
"=""15:45""";689;0;233;921;20;689;31;739; ; 
"=""16:00""";931;0;11;942;13;931;125;"1,068"; ; 
"=""16:15""";892;0;22;914;20;892;281;"1,193"; ; 
"=""16:30""";896;0;17;913;13;896;189;"1,098"; ; 
"=""16:45""";503;349;21;874;21;503;0;524; ; 
"=""17:00""";546;69;247;861;2;546;0;548; ; 
"=""17:15""";512;0;"1,427";"1,938";0;512;0;512; ; 
"=""17:30""";555;1;"1,234";"1,790";0;555;0;555; ; 
"=""17:45""";338;0;"1,293";"1,630";0;338;3;340; ; 
"=""18:00""";256;1;"1,246";"1,503";0;256;0;256; ; 
"=""18:15""";181;0;"2,358";"2,539";0;181;0;181; ; 
"=""18:30""";57;0;"2,467";"2,524";0;57;0;57; ; 
"=""18:45""";5;0;"3,218";"3,222";0;5;0;5; ; 
"=""19:00""";0;0;"3,013";"2,582";0;0;0;; ; 
"=""19:15""";0;0;"3,304";"3,303";0;0;2;; ; 
"=""19:30"""; ;0;"3,714";;0;;0;; ; 
"=""19:45"""; ;0;"3,203";;0;;0;; ; 
"=""20:00"""; ;0;"3,220";;0;;0;; ; 
"=""20:15"""; ;0;"3,337";;0;;0;; ; 
"=""20:30"""; ;0;"3,373";;0;;0;; ; 
"=""20:45"""; ;0;"2,667";;0;;0;; ; 
"=""21:00"""; ;0;"2,600";;0;;0;; ; 
"=""21:15"""; ;0;"2,835";;0;;0;; ; 
"=""21:30"""; ;0;"2,479";;0;;0;; ; 
"=""21:45"""; ;0;"2,353";;0;;0;; ; 
"=""22:00"""; ;0;"2,530";;0;;0;; ; 
"=""22:15"""; ;0;"2,348";;0;;0;; ; 
"=""22:30"""; ;0;"2,201";;0;;0;; ; 
"=""22:45"""; ;0;"1,861";;0;;0;; ; 
"=""23:00"""; ;0;"1,976";;0;;0;; ; 
"=""23:15"""; ;0;"2,186";;0;;0;; ; 
"=""23:30"""; ;0;"1,478";;0;;0;; ; 
"=""23:45"""; ;0;"2,346";;0;;0;; ; 
"=""00:00"""; ;0;"1,910";;0;;0;;300;"3,000"
