 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""08:30""";610;0;118;728;0;610;0;610; ; 
"=""08:45""";509;0;342;852;0;509;2;511; ; 
"=""09:00""";441;0;401;841;0;441;4;444; ; 
"=""09:15""";783;1;240;"1,024";16;783;0;799; ; 
"=""09:30""";990;0;897;"1,887";33;990;26;"1,049"; ; 
"=""09:45""";842;0;60;902;50;842;328;"1,219"; ; 
"=""10:00""";826;0;170;996;62;826;706;"1,594"; ; 
"=""10:15""";822;0;23;846;21;822;"1,291";"2,134"; ; 
"=""10:16"""; ; ; ; ; ; ; ; ; ;840
"=""10:21"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"1,207";0;150;"1,357";63;"1,207";350;"1,620"; ; 
"=""10:45""";791;0;10;801;12;791;736;"1,538"; ; 
"=""11:00""";791;0;17;808;17;791;"1,242";"2,050"; ; 
"=""11:15""";844;0;20;864;18;844;"1,056";"1,918"; ; 
"=""11:30""";830;0;14;845;11;830;951;"1,792"; ; 
"=""11:45""";838;0;27;865;26;838;607;"1,471"; ; 
"=""12:00""";"1,257";21;98;"1,375";92;"1,257";0;"1,349"; ; 
"=""12:06"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""12:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";973;0;39;"1,012";39;973;712;"1,724"; ; 
"=""12:26"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""12:30""";"1,117";0;79;"1,195";80;"1,117";809;"2,006"; ; 
"=""12:31"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,029";0;53;"1,081";46;"1,029";432;"1,506"; ; 
"=""13:00""";"1,337";762;22;"2,121";21;"1,337";0;"1,358"; ; 
"=""13:06"""; ; ; ; ; ; ; ; ; ;900
"=""13:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"1,721";648;37;"2,406";39;"1,721";0;"1,760"; ; 
"=""13:30""";"1,189";782;31;"2,002";24;"1,189";0;"1,213"; ; 
"=""13:45""";"1,294";355;31;"1,680";27;"1,294";0;"1,321"; ; 
"=""14:00""";"1,266";638;23;"1,927";22;"1,266";0;"1,288"; ; 
"=""14:15""";"1,499";394;31;"1,925";31;"1,499";0;"1,530"; ; 
"=""14:30""";"1,234";679;35;"1,948";34;"1,234";0;"1,268"; ; 
"=""14:45""";"1,152";592;56;"1,800";50;"1,152";0;"1,202"; ; 
"=""15:00""";"1,241";657;446;"2,344";5;"1,241";0;"1,246"; ; 
"=""15:15""";"1,139";0;825;"1,965";25;"1,139";128;"1,292"; ; 
"=""15:30""";"1,030";75;"1,151";"2,256";14;"1,030";0;"1,044"; ; 
"=""15:45""";680;0;638;"1,318";0;680;0;680; ; 
"=""16:00""";491;0;320;811;0;491;1;492; ; 
"=""16:15""";446;1;427;874;0;446;0;446; ; 
"=""16:30""";371;2;552;924;0;371;0;371; ; 
"=""16:45""";402;0;443;845;0;402;0;402; ; 
"=""17:00""";399;0;380;779;0;399;1;400; ; 
"=""17:15""";364;0;"1,148";"1,512";0;364;0;364; ; 
"=""17:30""";289;0;"1,539";"1,828";0;289;1;290; ; 
"=""17:45""";217;0;"1,581";"1,798";0;217;0;217; ; 
"=""18:00""";181;0;"2,818";"2,999";0;181;0;181; ; 
"=""18:15""";106;0;"2,021";"2,127";0;106;0;106; ; 
"=""18:30""";40;0;"2,210";"2,250";0;40;0;40; ; 
"=""18:45""";6;0;"2,411";"2,417";0;6;0;6; ; 
"=""19:00""";0;0;"2,258";"2,258";0;0;0;; ; 
"=""19:15""";0;0;"3,068";"3,040";0;0;0;; ; 
"=""19:30""";0;0;"3,300";"3,300";0;0;0;; ; 
"=""19:45""";0;0;"2,844";"3,163";0;0;0;; ; 
"=""20:00"""; ;0;"2,486";;0;;0;; ; 
"=""20:15"""; ;0;"2,619";;0;;0;; ; 
"=""20:30"""; ;0;"2,353";;0;;0;; ; 
"=""20:45"""; ;0;"3,770";;0;;0;; ; 
"=""21:00"""; ;0;"2,470";;0;;0;; ; 
"=""21:15"""; ;0;"2,844";;0;;0;; ; 
"=""21:30"""; ;0;"2,073";;0;;0;; ; 
"=""21:45"""; ;0;"2,021";;0;;0;; ; 
"=""22:00"""; ;0;"1,716";;0;;0;; ; 
"=""22:15"""; ;0;"2,056";;0;;0;; ; 
"=""22:30"""; ;0;"1,738";;0;;0;; ; 
"=""22:45"""; ;0;"3,580";;0;;0;; ; 
"=""23:00"""; ;0;"2,467";;0;;0;; ; 
"=""23:15"""; ;0;"2,681";;0;;0;; ; 
"=""23:30"""; ;0;"2,695";;0;;0;; ; 
"=""23:45"""; ;0;"1,989";;0;;0;; ; 
"=""00:00"""; ;0;"2,404";;0;;0;;300;"3,000"
