 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:56"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:00""";"1,160";0;313;"1,474";298;"1,160";962;"2,421"; ; 
"=""12:01"""; ; ; ; ; ; ; ; ; ;900
"=""12:06"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";"1,565";0;159;"1,724";154;"1,565";550;"2,270"; ; 
"=""12:16"""; ; ; ; ; ; ; ; ; ;0
"=""12:21"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:26"""; ; ; ; ; ; ; ; ; ;300
"=""12:30""";"1,397";"1,604";324;"3,325";326;"1,397";0;"1,723"; ; 
"=""12:31"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:36"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""12:41"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,955";570;361;"2,886";361;"1,955";0;"2,316"; ; 
"=""13:00""";"2,859";590;278;"3,727";132;"2,859";0;"2,991"; ; 
"=""13:15""";"1,943";0;"2,502";"4,445";0;"1,943";0;"1,943"; ; 
"=""13:30""";"3,115";0;"1,636";"4,750";2;"3,115";0;"3,116"; ; 
"=""13:45""";"2,950";0;"1,650";"4,600";0;"2,950";1;"2,951"; ; 
"=""14:00""";"1,624";1;"3,132";"4,757";0;"1,624";0;"1,624"; ; 
"=""14:15""";"1,803";1;"3,250";"5,054";0;"1,803";0;"1,803"; ; 
"=""14:30""";"2,017";0;"2,157";"4,173";0;"2,017";0;"2,017"; ; 
"=""14:45""";"1,133";1;"2,943";"4,077";0;"1,133";0;"1,133"; ; 
"=""15:00""";"1,690";3;"2,419";"4,112";6;"1,690";0;"1,696"; ; 
"=""15:15""";"1,143";0;"3,441";"4,584";0;"1,143";1;"1,144"; ; 
"=""15:30""";"1,654";0;"1,849";"3,503";0;"1,654";0;"1,654"; ; 
"=""15:45""";944;0;"1,832";"2,775";0;944;1;945; ; 
"=""16:00""";425;0;"1,888";"2,313";0;425;1;425; ; 
"=""16:15""";214;0;"2,301";"2,515";0;214;2;216; ; 
"=""16:30""";128;0;"2,109";"2,237";0;128;0;128; ; 
"=""16:45""";108;0;"2,221";"2,329";0;108;1;109; ; 
"=""17:00""";151;0;"3,229";"3,380";0;151;1;152; ; 
"=""17:15""";183;0;"3,233";"3,416";0;183;1;184; ; 
"=""17:30""";230;0;"2,341";"2,571";0;230;1;231; ; 
"=""17:45""";233;0;"1,658";"1,892";0;233;0;233; ; 
"=""18:00""";119;0;"2,100";"2,219";0;119;0;119; ; 
"=""18:15""";47;0;"2,408";"2,456";0;47;1;48; ; 
"=""18:30""";0;0;"3,220";"2,959";0;0;2;; ; 
"=""18:45""";0;0;"2,335";"2,335";0;0;0;; ; 
"=""19:00"""; ;0;"3,848";;0;;3;; ; 
"=""19:15"""; ;1;"3,099";;0;;0;; ; 
"=""19:30"""; ;1;"3,697";;0;;0;; ; 
"=""19:45"""; ;0;"2,998";;0;;2;; ; 
"=""20:00"""; ;0;"4,238";;0;;1;; ; 
"=""20:15"""; ;2;"3,159";;0;;0;; ; 
"=""20:30"""; ;0;"3,225";;0;;1;; ; 
"=""20:45"""; ;1;"3,826";;0;;0;; ; 
"=""21:00"""; ;0;"3,650";;0;;2;; ; 
"=""21:15"""; ;0;"3,564";;0;;2;; ; 
"=""21:30"""; ;0;"2,670";;0;;1;; ; 
"=""21:45"""; ;0;"2,533";;0;;0;; ; 
"=""22:00"""; ;2;"2,653";;0;;0;; ; 
"=""22:15"""; ;0;"2,225";;0;;2;; ; 
"=""22:30"""; ;0;"2,371";;0;;2;; ; 
"=""22:45"""; ;1;"2,016";;0;;0;; ; 
"=""23:00"""; ;0;"2,187";;0;;1;; ; 
"=""23:15"""; ;1;"2,150";;0;;0;; ; 
"=""23:30"""; ;0;"2,133";;0;;2;; ; 
"=""23:45"""; ;0;"2,094";;0;;2;; ; 
"=""00:00"""; ;0;"1,949";;0;;1;;300;"3,000"
