 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:30""";779;0;63;843;82;779;939;"1,800"; ; 
"=""11:38"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""11:43"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""11:45""";768;0;99;867;214;768;"1,001";"1,983"; ; 
"=""11:48"""; ; ; ; ; ; ; ; ; ;"2,550"
"=""11:53"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""11:58"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:00""";817;0;92;909;253;817;745;"1,815"; ; 
"=""12:03"""; ; ; ; ; ; ; ; ; ;930
"=""12:08"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""12:13"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""12:15""";852;0;60;912;279;852;623;"1,754"; ; 
"=""12:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:28"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""12:30""";779;0;56;835;219;779;498;"1,496"; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,202";0;70;"1,272";151;"1,202";234;"1,587"; ; 
"=""12:53"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""12:58"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";317;"1,566";35;"1,918";30;317;0;347; ; 
"=""13:15""";"1,692";0;50;"1,742";62;"1,692";340;"2,094"; ; 
"=""13:30""";"1,716";"1,364";94;"3,174";88;"1,716";0;"1,804"; ; 
"=""13:45""";"1,070";"1,839";19;"2,928";17;"1,070";0;"1,087"; ; 
"=""14:00""";"1,462";"1,335";55;"2,852";63;"1,462";0;"1,525"; ; 
"=""14:15""";"1,922";401;86;"2,410";90;"1,922";0;"2,012"; ; 
"=""14:30""";"2,178";0;96;"2,274";88;"2,178";13;"2,279"; ; 
"=""14:45""";"1,645";893;71;"2,609";76;"1,645";0;"1,721"; ; 
"=""15:00""";"1,358";"1,005";72;"2,434";57;"1,358";0;"1,415"; ; 
"=""15:15""";535;944;789;"2,267";38;535;0;572; ; 
"=""15:30""";930;640;290;"1,861";61;930;0;991; ; 
"=""15:45""";"1,048";0;15;"1,064";19;"1,048";229;"1,296"; ; 
"=""16:00""";997;0;31;"1,028";27;997;666;"1,690"; ; 
"=""16:15""";894;0;25;919;27;894;15;935; ; 
"=""16:30""";704;251;34;989;31;704;0;735; ; 
"=""16:45""";359;422;18;798;17;359;0;376; ; 
"=""17:00""";155;284;424;863;7;155;0;162; ; 
"=""17:15""";0;0;"1,509";"1,509";0;0;0;; ; 
"=""17:30""";0;0;"1,817";"1,816";0;0;0;0; ; 
"=""17:45""";0;0;"1,584";"1,482";0;0;1;; ; 
"=""18:00""";0;0;"1,659";"1,659";0;0;0;; ; 
"=""18:15"""; ;0;"2,319";;0;;0;; ; 
"=""18:30"""; ;0;"2,587";;0;;0;; ; 
"=""18:45"""; ;0;"3,053";;0;;0;; ; 
"=""19:00"""; ;0;"2,316";;0;;0;; ; 
"=""19:15"""; ;0;"2,720";;0;;0;; ; 
"=""19:30"""; ;0;"2,666";;0;;0;; ; 
"=""19:45"""; ;0;"3,378";;0;;0;; ; 
"=""20:00"""; ;0;"2,889";;0;;0;; ; 
"=""20:15"""; ;0;"2,907";;0;;0;; ; 
"=""20:30"""; ;0;"2,978";;0;;0;; ; 
"=""20:45"""; ;0;"2,414";;0;;0;; ; 
"=""21:00"""; ;0;"2,911";;0;;0;; ; 
"=""21:15"""; ;0;"2,805";;0;;0;; ; 
"=""21:30"""; ;0;"2,773";;0;;0;; ; 
"=""21:45"""; ;0;"1,887";;0;;0;; ; 
"=""22:00"""; ;0;"1,483";;0;;0;; ; 
"=""22:15"""; ;0;"2,223";;0;;0;; ; 
"=""22:30"""; ;0;"1,822";;0;;0;; ; 
"=""22:45"""; ;0;"1,593";;0;;0;; ; 
"=""23:00"""; ;0;"2,043";;0;;0;; ; 
"=""23:15"""; ;0;"1,711";;0;;0;; ; 
"=""23:30"""; ;0;"1,540";;0;;0;; ; 
"=""23:45"""; ;0;"1,440";;0;;0;; ; 
"=""00:00"""; ;0;"1,801";;0;;0;;300;"3,000"
