 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""09:15""";"1,087";0;302;"1,389";38;"1,087";767;"1,892"; ; 
"=""09:25"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""09:30""";869;0;43;911;40;869;"1,014";"1,923"; ; 
"=""09:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:45""";"1,467";0;620;"2,087";89;"1,467";589;"2,144"; ; 
"=""09:55"""; ; ; ; ; ; ; ; ; ;"2,460"
"=""10:00""";893;0;140;"1,033";22;893;373;"1,288"; ; 
"=""10:00"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""10:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";881;0;158;"1,039";59;881;638;"1,578"; ; 
"=""10:30""";807;0;86;892;88;807;"1,659";"2,554"; ; 
"=""10:35"""; ; ; ; ; ; ; ; ; ;"2,670"
"=""10:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";617;0;149;766;140;617;"1,632";"2,388"; ; 
"=""10:55"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""11:00""";905;0;151;"1,056";137;905;634;"1,675"; ; 
"=""11:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:05"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""11:10"""; ; ; ; ; ; ; ; ; ;"2,580"
"=""11:15""";955;0;86;"1,042";83;955;855;"1,893"; ; 
"=""11:15"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:25"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""11:30""";906;0;91;997;102;906;"1,307";"2,315"; ; 
"=""11:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";767;0;73;840;76;767;"1,185";"2,028"; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""11:50"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:00""";761;0;34;794;157;761;"1,054";"1,971"; ; 
"=""12:15""";793;0;36;829;10;793;224;"1,027"; ; 
"=""12:30""";733;0;12;745;11;733;525;"1,269"; ; 
"=""12:45""";"1,195";0;121;"1,315";19;"1,195";212;"1,426"; ; 
"=""13:00""";737;0;819;"1,556";6;737;481;"1,224"; ; 
"=""13:15""";166;0;"2,419";"2,584";0;166;681;846; ; 
"=""13:30""";653;0;"2,270";"2,923";0;653;636;"1,289"; ; 
"=""13:45""";"1,510";0;"1,121";"2,631";0;"1,510";582;"2,092"; ; 
"=""14:00""";997;0;"1,850";"2,847";0;997;537;"1,534"; ; 
"=""14:15""";486;0;"2,070";"2,556";0;486;493;979; ; 
"=""14:30""";"1,575";0;"1,010";"2,585";3;"1,575";453;"2,031"; ; 
"=""14:45""";"1,063";0;"1,610";"2,673";0;"1,063";411;"1,473"; ; 
"=""15:00""";"1,135";0;"1,315";"2,450";13;"1,135";382;"1,530"; ; 
"=""15:15""";"1,151";0;"1,815";"2,966";24;"1,151";351;"1,526"; ; 
"=""15:30""";376;0;"2,070";"2,447";0;376;324;700; ; 
"=""15:41"""; ; ; ; ; ; ; ; ;300; 
"=""15:41"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""15:45""";624;0;962;"1,585";0;624;302;925; ; 
"=""15:46"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:00"""; ;;;;;;;; ; 
"=""16:15""";597;0;870;"1,467";0;597;261;858; ; 
"=""16:30""";360;0;962;"1,322";0;360;238;598; ; 
"=""16:45""";310;0;"1,268";"1,578";0;310;225;535; ; 
"=""17:00""";60;0;"2,530";"2,590";0;60;210;270; ; 
"=""17:15""";156;0;"2,837";"2,993";0;156;195;351; ; 
"=""17:30""";129;0;"3,114";"3,243";0;129;182;311; ; 
"=""17:45""";65;0;"2,070";"2,134";0;65;171;236; ; 
"=""18:00""";0;0;"1,717";"1,711";0;0;160;154; ; 
"=""18:15""";0;0;"1,668";"1,608";0;0;153;93; ; 
"=""18:30""";0;0;"2,662";"2,561";0;0;145;44; ; 
"=""18:45""";0;0;"2,480";"2,353";0;0;139;12; ; 
"=""19:00""";0;"1,624";873;"2,458";38;0;0;; ; 
"=""19:11"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""19:15""";0;"2,393";39;"2,391";42;0;0;; ; 
"=""19:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""19:30""";0;"2,416";29;"2,280";27;0;0;; ; 
"=""19:45""";0;"2,816";452;"3,200";68;0;0;; ; 
"=""20:00"""; ;"1,306";"1,299";;31;;0;; ; 
"=""20:11"""; ; ; ; ; ; ; ; ; ;60
"=""20:15"""; ;"1,211";"3,229";;25;;0;; ; 
"=""20:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""20:30"""; ;834;"2,841";;58;;0;; ; 
"=""20:45"""; ;472;"2,447";;23;;0;; ; 
"=""21:00"""; ;1;"2,976";;0;;0;; ; 
"=""21:15"""; ;0;"2,541";;0;;1;; ; 
"=""21:30"""; ;0;"2,520";;0;;0;; ; 
"=""21:45"""; ;1;"2,589";;0;;0;; ; 
"=""22:00"""; ;1;"2,420";;0;;0;; ; 
"=""22:15"""; ;0;"2,538";;0;;1;; ; 
"=""22:30"""; ;0;"2,503";;0;;0;; ; 
"=""22:45"""; ;0;"2,620";;0;;1;; ; 
"=""23:00"""; ;0;"3,398";;0;;0;; ; 
"=""23:15"""; ;3;"3,254";;0;;0;; ; 
"=""23:30"""; ;0;"3,406";;0;;0;; ; 
"=""23:45"""; ;0;"3,799";;0;;0;; ; 
"=""00:00"""; ;0;"2,807";;0;;2;;300;"3,000"
