 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:48"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"2,981";0;32;"3,013";32;"2,981";306;"3,320"; ; 
"=""13:15""";"2,337";296;213;"2,846";206;"2,337";0;"2,543"; ; 
"=""13:30""";"1,772";717;98;"2,587";107;"1,772";0;"1,879"; ; 
"=""13:45""";"2,564";0;46;"2,610";37;"2,564";692;"3,293"; ; 
"=""13:53"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""13:58"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"2,450";0;87;"2,537";86;"2,450";80;"2,616"; ; 
"=""14:15""";"2,374";40;101;"2,515";103;"2,374";0;"2,477"; ; 
"=""14:28"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""14:30""";"2,519";"2,207";52;"4,778";62;"2,519";0;"2,581"; ; 
"=""14:33"""; ; ; ; ; ; ; ; ; ;660
"=""14:38"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"2,726";"2,498";41;"5,264";41;"2,726";0;"2,767"; ; 
"=""15:00""";"2,543";"1,462";871;"4,875";36;"2,543";0;"2,579"; ; 
"=""15:15""";"2,394";"1,087";"1,725";"5,206";32;"2,394";0;"2,426"; ; 
"=""15:30""";"2,183";797;"1,654";"4,634";54;"2,183";0;"2,237"; ; 
"=""15:45""";"2,022";259;561;"2,842";28;"2,022";0;"2,049"; ; 
"=""16:00""";"1,917";0;510;"2,426";3;"1,917";2;"1,921"; ; 
"=""16:15""";"1,533";0;940;"2,474";7;"1,533";59;"1,600"; ; 
"=""16:30""";"1,304";0;420;"1,724";18;"1,304";42;"1,364"; ; 
"=""16:45""";"1,132";0;355;"1,487";13;"1,132";19;"1,164"; ; 
"=""17:00""";959;2;"1,303";"2,264";0;959;0;959; ; 
"=""17:15""";738;0;"2,219";"2,957";0;738;1;739; ; 
"=""17:30""";538;2;"2,229";"2,768";0;538;0;538; ; 
"=""17:45""";363;0;"1,844";"2,207";0;363;1;364; ; 
"=""18:00""";246;0;"2,059";"2,305";0;246;2;248; ; 
"=""18:15""";122;0;"1,857";"1,979";0;122;1;122; ; 
"=""18:30""";65;0;"2,691";"2,755";0;65;0;65; ; 
"=""18:45""";17;0;"2,593";"2,610";0;17;0;17; ; 
"=""19:00""";0;0;"2,350";"2,350";0;0;0;; ; 
"=""19:15""";0;0;"2,802";"2,801";0;0;1;; ; 
"=""19:30""";0;1;"4,153";"4,376";0;0;0;; ; 
"=""19:45""";0;0;"3,957";"3,957";0;0;0;; ; 
"=""20:00"""; ;0;"3,631";;0;;1;; ; 
"=""20:15"""; ;0;"3,653";;0;;0;; ; 
"=""20:30"""; ;0;"4,284";;0;;1;; ; 
"=""20:45"""; ;0;"5,056";;0;;1;; ; 
"=""21:00"""; ;0;"3,815";;0;;0;; ; 
"=""21:15"""; ;0;"3,939";;0;;1;; ; 
"=""21:30"""; ;0;"2,879";;0;;0;; ; 
"=""21:45"""; ;0;"3,011";;0;;0;; ; 
"=""22:00"""; ;0;"2,553";;0;;0;; ; 
"=""22:15"""; ;0;"2,475";;0;;0;; ; 
"=""22:30"""; ;0;"2,163";;0;;0;; ; 
"=""22:45"""; ;0;"2,254";;0;;1;; ; 
"=""23:00"""; ;3;"2,229";;0;;0;; ; 
"=""23:15"""; ;0;"2,110";;0;;1;; ; 
"=""23:30"""; ;0;"2,175";;0;;0;; ; 
"=""23:45"""; ;0;"2,032";;0;;2;; ; 
"=""00:00"""; ;0;"2,003";;0;;0;;300;"3,000"
