 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:15""";700;0;79;778;264;700;550;"1,513"; ; 
"=""11:16"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""11:21"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""11:26"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""11:30""";611;0;37;648;283;611;483;"1,377"; ; 
"=""11:31"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";684;0;11;695;70;684;296;"1,050"; ; 
"=""11:46"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""11:51"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""11:56"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:00""";597;0;10;608;216;597;367;"1,180"; ; 
"=""12:01"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:11"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:15""";691;0;20;711;96;691;150;936; ; 
"=""12:16"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""12:21"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";662;0;6;668;175;662;213;"1,051"; ; 
"=""12:45""";876;0;33;909;85;876;17;979; ; 
"=""13:00""";"1,183";"1,578";18;"2,779";14;"1,183";0;"1,197"; ; 
"=""13:15""";"1,963";979;111;"3,053";117;"1,963";0;"2,080"; ; 
"=""13:21"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""13:26"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,545";"1,053";122;"2,720";124;"1,545";0;"1,669"; ; 
"=""13:45""";"2,176";596;92;"2,864";93;"2,176";0;"2,269"; ; 
"=""14:00""";920;"1,412";32;"2,364";27;920;0;947; ; 
"=""14:15""";702;"1,781";24;"2,507";22;702;0;724; ; 
"=""14:30""";367;"1,443";826;"2,636";32;367;0;399; ; 
"=""14:45""";"1,733";194;172;"2,099";88;"1,733";0;"1,821"; ; 
"=""14:46"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""14:51"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,738";533;157;"2,427";145;"1,738";0;"1,883"; ; 
"=""15:15""";115;976;869;"1,960";23;115;0;138; ; 
"=""15:30""";246;0;"1,421";"1,667";0;246;2;248; ; 
"=""15:45""";659;1;614;"1,274";0;659;0;659; ; 
"=""16:00""";625;0;168;793;0;625;0;626; ; 
"=""16:15""";157;0;563;720;0;157;0;157; ; 
"=""16:30""";150;0;583;732;0;150;1;151; ; 
"=""16:45""";212;0;540;752;0;212;0;212; ; 
"=""17:00""";148;0;791;939;0;148;1;149; ; 
"=""17:15""";61;0;"2,196";"2,257";0;61;1;62; ; 
"=""17:30""";105;0;"1,755";"1,860";0;105;0;105; ; 
"=""17:45""";93;0;"2,209";"2,302";0;93;0;93; ; 
"=""18:00""";74;0;"1,554";"1,628";0;74;0;74; ; 
"=""18:15""";27;0;"2,086";"2,113";0;27;0;27; ; 
"=""18:30""";17;0;"2,062";"2,078";0;17;0;17; ; 
"=""18:45""";5;1;"2,134";"2,140";0;5;0;5; ; 
"=""19:00""";0;0;"1,890";"1,890";0;0;0;; ; 
"=""19:15""";0;0;"2,349";"2,205";0;0;0;; ; 
"=""19:30""";0;2;"2,022";"2,023";0;0;0;; ; 
"=""19:45"""; ;0;"2,766";;0;;2;; ; 
"=""20:00"""; ;0;"2,343";;0;;1;; ; 
"=""20:15"""; ;0;"2,596";;0;;1;; ; 
"=""20:30"""; ;0;"2,745";;0;;2;; ; 
"=""20:45"""; ;0;"3,985";;0;;1;; ; 
"=""21:00"""; ;0;"2,564";;0;;0;; ; 
"=""21:15"""; ;0;"2,454";;0;;2;; ; 
"=""21:30"""; ;0;"2,609";;0;;0;; ; 
"=""21:45"""; ;0;"2,459";;0;;0;; ; 
"=""22:00"""; ;0;"2,419";;0;;0;; ; 
"=""22:15"""; ;1;"2,236";;0;;0;; ; 
"=""22:30"""; ;0;"2,392";;0;;1;; ; 
"=""22:45"""; ;0;"2,381";;0;;2;; ; 
"=""23:00"""; ;0;"2,417";;0;;1;; ; 
"=""23:15"""; ;0;"2,405";;0;;0;; ; 
"=""23:30"""; ;0;"2,979";;0;;0;; ; 
"=""23:45"""; ;0;"3,265";;0;;0;; ; 
"=""00:00"""; ;0;"2,663";;0;;0;;300;"3,000"
