 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""16:30""";"1,182";0;"1,057";"2,239";3;"1,182";84;"1,269"; ; 
"=""16:45""";860;0;"1,225";"2,085";1;860;0;861; ; 
"=""17:00""";690;1;"1,636";"2,327";0;690;0;690; ; 
"=""17:15""";487;0;"3,018";"3,505";0;487;1;488; ; 
"=""17:30""";342;1;"4,192";"4,535";0;342;0;342; ; 
"=""17:45""";236;0;"2,289";"2,525";0;236;2;238; ; 
"=""18:00""";145;0;"2,283";"2,428";0;145;0;145; ; 
"=""18:15""";76;0;"2,164";"2,240";0;76;2;78; ; 
"=""18:30""";53;1;"2,031";"2,085";0;53;0;53; ; 
"=""18:45""";17;0;"2,784";"2,801";0;17;0;17; ; 
"=""19:00""";0;0;"3,263";"3,262";0;0;2;; ; 
"=""19:15""";0;1;"4,466";"4,152";0;0;0;; ; 
"=""19:30""";0;0;"3,955";"3,953";0;0;1;; ; 
"=""19:45"""; ;1;"4,014";;0;;0;; ; 
"=""20:00"""; ;0;"4,133";;0;;1;; ; 
"=""20:15"""; ;1;"3,221";;0;;0;; ; 
"=""20:30"""; ;0;"3,012";;0;;1;; ; 
"=""20:45"""; ;0;"2,888";;0;;0;; ; 
"=""21:00"""; ;0;"3,084";;0;;0;; ; 
"=""21:15"""; ;0;"3,076";;0;;0;; ; 
"=""21:30"""; ;0;"2,873";;0;;0;; ; 
"=""21:45"""; ;0;"2,632";;0;;0;; ; 
"=""22:00"""; ;0;"2,778";;0;;0;; ; 
"=""22:15"""; ;0;"2,840";;0;;0;; ; 
"=""22:30"""; ;0;"3,117";;0;;0;; ; 
"=""22:45"""; ;0;"3,379";;0;;0;; ; 
"=""23:00"""; ;0;"3,976";;0;;0;; ; 
"=""23:15"""; ;0;"2,517";;0;;0;; ; 
"=""23:30"""; ;0;"2,733";;0;;0;; ; 
"=""23:45"""; ;0;"2,649";;0;;0;; ; 
"=""00:00"""; ;0;"2,690";;0;;0;;300;"3,000"
