 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""21:15"""; ;0;"2,393";;0;;0;; ; 
"=""21:30"""; ;0;"2,802";;0;;0;; ; 
"=""21:45"""; ;0;"2,540";;0;;0;; ; 
"=""22:00"""; ;0;"2,484";;0;;0;; ; 
"=""22:15"""; ;0;"2,481";;0;;0;; ; 
"=""22:30"""; ;0;"2,299";;0;;0;; ; 
"=""22:45"""; ;0;"2,390";;0;;0;; ; 
"=""23:00"""; ;0;"2,489";;0;;0;; ; 
"=""23:15"""; ;0;"2,188";;0;;0;; ; 
"=""23:30"""; ;0;"2,599";;0;;0;; ; 
"=""23:45"""; ;0;"2,708";;0;;0;; ; 
"=""00:00"""; ;0;"1,987";;0;;0;;300;"3,000"
