 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:58"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";"1,358";611;286;"2,255";283;"1,358";0;"1,641"; ; 
"=""11:15""";"1,066";0;97;"1,162";98;"1,066";665;"1,829"; ; 
"=""11:30""";637;0;18;655;17;637;"1,311";"1,966"; ; 
"=""11:45""";679;0;24;703;21;679;"1,119";"1,819"; ; 
"=""12:00""";745;0;21;766;24;745;"1,108";"1,877"; ; 
"=""12:04"""; ; ; ; ; ; ; ; ; ;900
"=""12:09"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""12:14"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""12:15""";722;0;96;818;206;722;"1,170";"2,098"; ; 
"=""12:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:24"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""12:29"""; ; ; ; ; ; ; ; ; ;0
"=""12:30""";676;0;49;725;310;676;"1,102";"2,088"; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""12:39"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""12:44"""; ; ; ; ; ; ; ; ; ;"2,610"
"=""12:45""";619;0;107;725;308;619;821;"1,748"; ; 
"=""12:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,993";174;42;"2,209";83;"1,993";0;"2,076"; ; 
"=""13:15""";"1,928";615;29;"2,572";28;"1,928";0;"1,956"; ; 
"=""13:30""";"1,858";"1,023";35;"2,917";35;"1,858";0;"1,893"; ; 
"=""13:45""";"1,897";914;12;"2,824";15;"1,897";0;"1,912"; ; 
"=""14:00""";"1,964";648;80;"2,692";73;"1,964";0;"2,037"; ; 
"=""14:15""";"1,847";413;53;"2,313";53;"1,847";0;"1,900"; ; 
"=""14:30""";"1,493";"1,414";48;"2,955";44;"1,493";0;"1,537"; ; 
"=""14:45""";992;"1,395";24;"2,411";28;992;0;"1,020"; ; 
"=""15:00""";"1,812";375;32;"2,220";32;"1,812";0;"1,844"; ; 
"=""15:15""";"1,474";0;34;"1,508";28;"1,474";154;"1,655"; ; 
"=""15:30""";715;706;73;"1,494";75;715;0;790; ; 
"=""15:45""";"1,221";127;22;"1,370";18;"1,221";0;"1,239"; ; 
"=""16:00""";887;520;13;"1,419";14;887;0;901; ; 
"=""16:15""";772;0;25;797;28;772;795;"1,594"; ; 
"=""16:30""";802;0;14;816;10;802;699;"1,511"; ; 
"=""16:45""";786;0;17;803;15;786;469;"1,270"; ; 
"=""17:00""";633;32;18;684;17;633;0;650; ; 
"=""17:15""";820;737;27;"1,584";22;820;0;842; ; 
"=""17:30""";479;"1,371";37;"1,886";34;479;0;513; ; 
"=""17:45""";242;380;"1,393";"2,016";16;242;0;258; ; 
"=""18:00""";85;0;"1,453";"1,538";0;85;0;85; ; 
"=""18:15""";44;0;"1,749";"1,793";0;44;1;45; ; 
"=""18:30""";22;0;"2,969";"2,991";0;22;1;23; ; 
"=""18:45""";3;0;"2,541";"2,544";0;3;0;3; ; 
"=""19:00""";0;1;"3,138";"2,746";0;0;0;; ; 
"=""19:15""";0;1;"3,145";"3,146";0;0;0;; ; 
"=""19:30"""; ;0;"3,869";;0;;0;; ; 
"=""19:45"""; ;0;"3,285";;0;;0;; ; 
"=""20:00"""; ;0;"2,974";;0;;0;; ; 
"=""20:15"""; ;0;"2,776";;0;;0;; ; 
"=""20:30"""; ;0;"2,699";;0;;0;; ; 
"=""20:45"""; ;0;"3,815";;0;;0;; ; 
"=""21:00"""; ;0;"2,446";;0;;0;; ; 
"=""21:15"""; ;0;"2,512";;0;;0;; ; 
"=""21:30"""; ;0;"2,610";;0;;0;; ; 
"=""21:45"""; ;0;"2,399";;0;;0;; ; 
"=""22:00"""; ;0;"2,260";;0;;0;; ; 
"=""22:15"""; ;0;"2,254";;0;;0;; ; 
"=""22:30"""; ;0;"2,314";;0;;0;; ; 
"=""22:45"""; ;0;"2,026";;0;;0;; ; 
"=""23:00"""; ;0;"2,163";;0;;0;; ; 
"=""23:15"""; ;0;"2,196";;0;;0;; ; 
"=""23:30"""; ;0;"1,994";;0;;0;; ; 
"=""23:45"""; ;0;"2,081";;0;;0;; ; 
"=""00:00"""; ;0;"1,845";;0;;0;;300;"3,000"
